sequenziale,100,27.937000036239624
multithread,100,61.17799997329712
sequenziale,150,259.79699993133545
multithread,150,85.15599989891052
sequenziale,300,485.59499979019165
multithread,300,160.0310001373291
sequenziale,500,1645.7080001831055
multithread,500,272.09500002861023
