Loglikelihood,5000,10.343660038969967
Loglikelihood,10000,10.837000806900459
Loglikelihood,15000,11.12812358323109
Loglikelihood,20000,11.463553542513877
Loglikelihood,25000,11.800804132844359
Loglikelihood,50000,13.24670989103746
Loglikelihood,100000,15.10674121871723
