nThread 4,100,62.20300006866455
nThread 8,100,223.45300006866455
nThread 4,150,345.45300006866455
nThread 8,150,320.3289999961853
nThread 4,300,690.9389998912811
nThread 8,300,622.2350001335144
nThread 4,500,1154.0329999923706
